Designator,Mid X,Mid Y,Rotation,Layer
D118,66.675,-81.28,0.0,bottom
D119,85.725,-81.28,0.0,bottom
D12,271.4625,-32.0,90.0,bottom
D120,104.775,-81.28,0.0,bottom
D121,123.825,-81.28,0.0,bottom
D122,142.875,-81.28,0.0,bottom
D123,161.925,-81.28,0.0,bottom
D124,180.975,-81.28,0.0,bottom
D125,200.025,-81.28,0.0,bottom
D126,219.075,-81.28,0.0,bottom
D127,238.125,-81.28,0.0,bottom
D128,257.175,-81.28,0.0,bottom
D129,276.225,-81.28,0.0,bottom
D13,290.5125,-32.0,90.0,bottom
D130,300.0375,-81.28,0.0,bottom
D131,328.6125,-81.28,0.0,bottom
D132,347.6625,-81.28,0.0,bottom
D133,366.7125,-81.28,0.0,bottom
D134,292.89375,-100.38,180.0,bottom
D135,261.9375,-100.33,180.0,bottom
D136,242.8875,-100.33,180.0,bottom
D137,223.8375,-100.33,180.0,bottom
D138,204.7875,-100.33,180.0,bottom
D139,185.7375,-100.33,180.0,bottom
D14,314.325,-32.0,90.0,bottom
D140,166.6875,-100.33,180.0,bottom
D141,147.6375,-100.33,180.0,bottom
D142,128.5875,-100.33,180.0,bottom
D143,109.5375,-100.33,180.0,bottom
D144,90.4875,-100.33,180.0,bottom
D145,71.4375,-100.33,180.0,bottom
D146,45.24375,-100.535,180.0,bottom
D147,50.00625,-119.38,0.0,bottom
D148,80.9625,-119.38,0.0,bottom
D149,100.0125,-119.38,0.0,bottom
D15,47.625,-55.8125,90.0,bottom
D150,119.0625,-119.38,0.0,bottom
D151,138.1125,-119.38,0.0,bottom
D152,157.1625,-119.38,0.0,bottom
D153,176.2125,-119.38,0.0,bottom
D154,195.2625,-119.38,0.0,bottom
D155,214.3125,-119.38,0.0,bottom
D156,233.3625,-119.38,0.0,bottom
D157,252.4125,-119.38,0.0,bottom
D158,288.13125,-119.38,0.0,bottom
D159,347.6625,-119.38,0.0,bottom
D16,66.675,-55.8125,90.0,bottom
D160,366.7125,-138.43,180.0,bottom
D161,347.6625,-138.43,180.0,bottom
D162,328.6125,-138.43,180.0,bottom
D163,302.41875,-138.43,180.0,bottom
D164,278.60625,-138.43,180.0,bottom
D165,254.79375,-138.43,180.0,bottom
D166,230.98125,-138.43,180.0,bottom
D167,195.2625,-138.5,180.0,bottom
D168,159.54375,-138.43,180.0,bottom
D169,124.0,-138.5,180.0,bottom
D17,85.725,-55.8125,90.0,bottom
D170,88.10625,-138.43,180.0,bottom
D171,64.29375,-138.43,180.0,bottom
D172,40.48125,-138.43,180.0,bottom
D18,104.775,-55.8125,90.0,bottom
D19,123.825,-55.8125,90.0,bottom
D2,71.4375,-32.0,90.0,bottom
D20,142.875,-55.8125,90.0,bottom
D21,161.925,-55.8125,90.0,bottom
D22,181.0,-55.6625,90.0,bottom
D23,200.025,-55.8125,90.0,bottom
D24,219.075,-55.8125,90.0,bottom
D25,238.125,-55.8125,90.0,bottom
D26,257.175,-55.8125,90.0,bottom
D27,276.225,-55.8125,90.0,bottom
D28,314.325,-55.8125,90.0,bottom
D29,338.1375,-55.8125,90.0,bottom
D3,90.4875,-32.0,90.0,bottom
D30,357.1875,-55.8125,90.0,bottom
D31,376.2375,-55.8125,90.0,bottom
D32,57.15,-74.8625,90.0,bottom
D33,76.2,-74.8625,90.0,bottom
D34,95.25,-74.8625,90.0,bottom
D35,114.3,-74.8625,90.0,bottom
D36,133.35,-74.8625,90.0,bottom
D37,152.4,-74.8625,90.0,bottom
D38,171.45,-74.8625,90.0,bottom
D39,190.5,-74.8625,90.0,bottom
D4,109.5375,-32.0,90.0,bottom
D40,209.55,-74.8625,90.0,bottom
D41,228.6,-74.8625,90.0,bottom
D42,247.65,-74.8625,90.0,bottom
D43,266.7,-74.8625,90.0,bottom
D44,285.75,-74.8625,90.0,bottom
D45,314.325,-74.8625,90.0,bottom
D46,338.1375,-74.8625,90.0,bottom
D47,357.1875,-74.8625,90.0,bottom
D48,376.2375,-74.8625,90.0,bottom
D49,61.9125,-93.9125,90.0,bottom
D5,128.5875,-32.0,90.0,bottom
D50,80.9625,-93.9125,90.0,bottom
D51,100.0125,-93.9125,90.0,bottom
D52,119.0625,-93.9125,90.0,bottom
D53,138.1125,-93.9125,90.0,bottom
D54,157.1625,-93.9125,90.0,bottom
D55,176.2125,-93.9125,90.0,bottom
D56,195.2625,-93.9125,90.0,bottom
D57,214.3125,-93.9125,90.0,bottom
D58,233.3625,-93.9125,90.0,bottom
D59,252.4125,-93.9125,90.0,bottom
D6,152.4,-32.0,90.0,bottom
D60,271.4625,-93.9125,90.0,bottom
D61,314.325,-93.9125,90.0,bottom
D62,71.4375,-112.9625,90.0,bottom
D63,90.4875,-112.9625,90.0,bottom
D64,109.5375,-112.9625,90.0,bottom
D65,128.5875,-112.9625,90.0,bottom
D66,147.6375,-112.9625,90.0,bottom
D67,166.6875,-112.9625,90.0,bottom
D68,185.7375,-112.9625,90.0,bottom
D69,204.7875,-112.9625,90.0,bottom
D7,171.45,-32.0,90.0,bottom
D70,223.8375,-112.9625,90.0,bottom
D71,242.8875,-112.9625,90.0,bottom
D72,261.9375,-112.9625,90.0,bottom
D73,314.325,-112.9625,90.0,bottom
D74,357.1875,-112.9625,90.0,bottom
D75,52.3875,-132.0,90.0,bottom
D76,76.2,-132.0,90.0,bottom
D77,100.0125,-132.0,90.0,bottom
D78,219.075,-132.0,90.0,bottom
D79,242.8875,-132.0,90.0,bottom
D8,190.5,-32.0,90.0,bottom
D80,266.7,-132.0,90.0,bottom
D81,290.5125,-132.0,90.0,bottom
D82,314.325,-132.0,90.0,bottom
D83,338.1375,-132.0,90.0,bottom
D84,357.1875,-132.0,90.0,bottom
D85,376.2375,-132.0,90.0,bottom
D86,38.1,-38.4175,0.0,bottom
D87,61.9125,-38.6625,0.0,bottom
D88,80.9625,-38.4175,0.0,bottom
D89,100.0125,-38.4175,0.0,bottom
D9,209.55,-32.0,90.0,bottom
D90,119.0625,-38.4175,0.0,bottom
D91,142.875,-38.6625,0.0,bottom
D92,161.925,-38.4175,0.0,bottom
D93,180.975,-38.4175,0.0,bottom
D94,200.025,-38.6625,0.0,bottom
D95,223.8375,-38.4175,0.0,bottom
D96,242.8875,-38.4175,0.0,bottom
D97,261.9375,-38.4175,0.0,bottom
D98,280.9875,-38.4175,0.0,bottom
D99,304.8,-38.4175,0.0,bottom
J1,330.0475,-95.135,180.0,top
R1,369.0,-94.3,270.0,bottom
R2,369.0,-90.1,270.0,bottom
SW1,38.1,-31.1725,0.0,top
SW10,223.8375,-31.1725,0.0,top
SW11,242.8875,-31.1725,0.0,top
SW12,261.9375,-31.1725,0.0,top
SW13,280.9875,-31.1725,0.0,top
SW14,304.8,-31.1725,0.0,top
SW15,38.1,-54.985,0.0,top
SW16,57.15,-54.985,0.0,top
SW17,76.2,-54.985,0.0,top
SW18,95.25,-54.985,0.0,top
SW19,114.3,-54.985,0.0,top
SW2,61.9125,-31.1725,0.0,top
SW20,133.35,-54.985,0.0,top
SW21,152.4,-54.985,0.0,top
SW22,171.45,-54.985,0.0,top
SW23,190.5,-54.985,0.0,top
SW24,209.55,-54.985,0.0,top
SW25,228.6,-54.985,0.0,top
SW26,247.65,-54.985,0.0,top
SW27,266.7,-54.985,0.0,top
SW28,295.275,-54.985,0.0,top
SW29,328.6125,-54.985,0.0,top
SW3,80.9625,-31.1725,0.0,top
SW30,347.6625,-54.985,0.0,top
SW31,366.7125,-54.985,0.0,top
SW32,42.8625,-74.035,0.0,top
SW33,66.675,-74.035,0.0,top
SW34,85.725,-74.035,0.0,top
SW35,104.775,-74.035,0.0,top
SW36,123.825,-74.035,0.0,top
SW37,142.875,-74.035,0.0,top
SW38,161.925,-74.035,0.0,top
SW39,180.975,-74.035,0.0,top
SW4,100.0125,-31.1725,0.0,top
SW40,200.025,-74.035,0.0,top
SW41,219.075,-74.035,0.0,top
SW42,238.125,-74.035,0.0,top
SW43,257.175,-74.035,0.0,top
SW44,276.225,-74.035,0.0,top
SW45,300.0375,-74.035,0.0,top
SW46,328.6125,-74.035,0.0,top
SW47,347.6625,-74.035,0.0,top
SW48,366.7125,-74.035,0.0,top
SW49,45.24375,-93.085,0.0,top
SW5,119.0625,-31.1725,0.0,top
SW50,71.4375,-93.085,0.0,top
SW51,90.4875,-93.085,0.0,top
SW52,109.5375,-93.085,0.0,top
SW53,128.5875,-93.085,0.0,top
SW54,147.6375,-93.085,0.0,top
SW55,166.6875,-93.085,0.0,top
SW56,185.7375,-93.085,0.0,top
SW57,204.7875,-93.085,0.0,top
SW58,223.8375,-93.085,0.0,top
SW59,242.8875,-93.085,0.0,top
SW6,142.875,-31.1725,0.0,top
SW60,261.9375,-93.085,0.0,top
SW61,292.89375,-93.085,0.0,top
SW62,50.00625,-112.135,0.0,top
SW63,80.9625,-112.135,0.0,top
SW64,100.0125,-112.135,0.0,top
SW65,119.0625,-112.135,0.0,top
SW66,138.1125,-112.135,0.0,top
SW67,157.1625,-112.135,0.0,top
SW68,176.2125,-112.135,0.0,top
SW69,195.2625,-112.135,0.0,top
SW7,161.925,-31.1725,0.0,top
SW70,214.3125,-112.135,0.0,top
SW71,233.3625,-112.135,0.0,top
SW72,252.4125,-112.135,0.0,top
SW73,288.13125,-112.135,0.0,top
SW74,347.6625,-112.135,0.0,top
SW75,40.48125,-131.185,0.0,top
SW76,64.29375,-131.185,0.0,top
SW77,88.10625,-131.185,0.0,top
SW78,159.54375,-131.185,0.0,top
SW79,230.98125,-131.185,0.0,top
SW8,180.975,-31.1725,0.0,top
SW80,254.79375,-131.185,0.0,top
SW81,278.60625,-131.185,0.0,top
SW82,302.41875,-131.185,0.0,top
SW83,328.6125,-131.185,0.0,top
SW84,347.6625,-131.185,0.0,top
SW85,366.7125,-131.185,0.0,top
SW9,200.025,-31.1725,0.0,top
U1,356.085,-35.91,270.0,top
